time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR
5.0	9.0	0.002226565026574527	2.5	1.3048374281356636E-4	632.4963075294079	0.5404326495777865	0.0	0.0	0.04453130053149054	1.1983181053472378
5.0	16.0	0.02396259778627563	10.0	0.0030521754779862065	15408.14701553343	2.417554333396751	0.0	0.0	0.4792519557255126	0.7150950134832383
6.0	9.0	0.003340507326327984	2.5	2.3793126759003009E-4	1135.5672998020095	0.5036122315380593	0.0	0.0	0.06681014652655969	1.1682647860973008
6.0	16.0	0.027046027273635122	10.0	0.003672217340544709	17362.358608342896	2.70386984895618	0.0	0.0	0.5409205454727024	0.749584231485895
7.0	9.0	0.004210345926528409	2.5	4.38890810156993E-4	1647.5003553237225	0.5008228166230017	0.0	0.0	0.08420691853056818	1.1839585555623295
7.0	16.0	0.030848036070609364	10.0	0.00466704186521115	20623.800346142172	3.045098164613557	0.0	0.0	0.6169607214121873	0.5746072491907749
8.0	9.0	0.004585383166496769	2.5	5.374295310480087E-4	2127.4601493137243	0.5346473505351244	0.0	0.0	0.09170766332993538	1.1865827429725337
8.0	16.0	0.03590009025375204	10.0	0.005987803785368301	25547.26875748663	3.4698353417841057	0.0	0.0	0.7180018050750409	0.666973180719256
9.0	9.0	0.005001944526854046	2.5	6.631896777348531E-4	2381.4193588719118	0.5725513859009673	0.0	0.0	0.10003889053708093	1.150019303718529
9.0	16.0	0.042520054149117734	11.3	0.007616882485836583	32493.888335444142	4.012778596417802	0.0	0.0	0.8504010829823547	0.7167965382720101
